Llave.Casilla,NOMBRE_ESTADO.x,iD_ESTADO.x,ID_DISTRITO.x,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,Ausentismo2,Porcentaje_Sustituciones,porc_Rechazos,porc_NE,porc_Aptos,Casillas_x_CAE_escaladas,A1,B1,C1,Federal1,Concurrente1,Rural1,Urbana1,Mixta1,porc_m_mesas,porc_h_mesas,porc_sin_e_mesas,porc_prim_mesas,porc_sec_mesas,porc_bach_mesas,porc_lic_mesas,porc_esp_mesas,edad_min_escalada_X_edo,edad_max_escalada_X_edo,edad_promedio_escalada_X_edo,edad_rango_escalada_X_edo,ciudadanos_antemesas_escalada_X_edo,edad_min_escalada_Nacional,edad_max_escalada_Nacional,edad_promedio_escalada_Nacional,edad_rango_escalada_Nacional,ciudadanos_antemesas_escalada_Nacional
9-DISTRITO FEDERAL-11-5432-B,DISTRITO FEDERAL,9,11,5432,1,B,0,0,0.666666667,0.140495868,0.338842975,0.338842975,0.714285714,1,0,0,0,1,0,1,0,0.111111111,0.888888889,0,0.111111111,0.222222222,0.555555556,0.111111111,0,0.38,0.782051282,0.74137931,0.724137931,1,0.345454545,0.782051282,0.671875,0.724137931,1
9-DISTRITO FEDERAL-11-5432-C1,DISTRITO FEDERAL,9,11,5432,1,C,0,0,0.222222222,0.140495868,0.338842975,0.338842975,0.714285714,0,1,0,0,1,0,1,0,0.888888889,0.111111111,0,0.333333333,0.222222222,0.222222222,0.222222222,0,0.44,0.833333333,0.724137931,0.74137931,1,0.4,0.833333333,0.65625,0.74137931,1
9-DISTRITO FEDERAL-11-5433-B,DISTRITO FEDERAL,9,11,5433,1,B,0,1,0.111111111,0.156462585,0.299319728,0.299319728,0.571428571,1,0,0,0,1,0,1,0,0.444444444,0.555555556,0,0,0.222222222,0.555555556,0.222222222,0,0.4,0.538461538,0.517241379,0.379310345,1,0.363636364,0.538461538,0.46875,0.379310345,1
9-DISTRITO FEDERAL-11-5433-C1,DISTRITO FEDERAL,9,11,5433,1,C,0,1,0.111111111,0.156462585,0.299319728,0.299319728,0.571428571,1,0,0,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.111111111,0.444444444,0.333333333,0,0.38,0.807692308,0.637931034,0.75862069,1,0.345454545,0.807692308,0.578125,0.75862069,1
9-DISTRITO FEDERAL-11-5434-B,DISTRITO FEDERAL,9,11,5434,1,B,0,0,0.111111111,0.456375839,0.275167785,0.275167785,0.571428571,1,0,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.111111111,0.333333333,0.333333333,0.111111111,0.44,0.653846154,0.551724138,0.5,1,0.4,0.653846154,0.5,0.5,1
9-DISTRITO FEDERAL-11-5434-C1,DISTRITO FEDERAL,9,11,5434,1,C,0,0,0.333333333,0.456375839,0.275167785,0.275167785,0.571428571,1,0,0,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.111111111,0.111111111,0.666666667,0,0.4,0.730769231,0.706896552,0.637931034,1,0.363636364,0.730769231,0.640625,0.637931034,1
9-DISTRITO FEDERAL-11-5435-B,DISTRITO FEDERAL,9,11,5435,1,B,0,0,0.333333333,0.357843137,0.200980392,0.200980392,0.714285714,1,0,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0.44,0.871794872,0.827586207,0.793103448,1,0.4,0.871794872,0.75,0.793103448,1
9-DISTRITO FEDERAL-11-5435-C1,DISTRITO FEDERAL,9,11,5435,1,C,0,0,0.333333333,0.357843137,0.200980392,0.200980392,0.714285714,1,0,0,0,1,0,1,0,0.777777778,0.222222222,0,0.111111111,0.222222222,0.222222222,0.444444444,0,0.4,0.794871795,0.620689655,0.724137931,1,0.363636364,0.794871795,0.5625,0.724137931,1
9-DISTRITO FEDERAL-11-5436-B,DISTRITO FEDERAL,9,11,5436,1,B,0,0,0.555555556,0.275510204,0.397959184,0.387755102,0.714285714,1,0,0,0,1,0,1,0,0.444444444,0.555555556,0,0,0.333333333,0.333333333,0.333333333,0,0.42,0.782051282,0.672413793,0.689655172,1,0.381818182,0.782051282,0.609375,0.689655172,1
9-DISTRITO FEDERAL-11-5436-C1,DISTRITO FEDERAL,9,11,5436,1,C,0,1,0.111111111,0.275510204,0.397959184,0.387755102,0.714285714,1,0,0,0,1,0,1,0,0.777777778,0.222222222,0,0.111111111,0.333333333,0.333333333,0.222222222,0,0.36,0.807692308,0.603448276,0.775862069,1,0.327272727,0.807692308,0.546875,0.775862069,1
9-DISTRITO FEDERAL-11-5436-C2,DISTRITO FEDERAL,9,11,5436,2,C,0,0,0.222222222,0.275510204,0.397959184,0.387755102,0.714285714,1,0,0,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.333333333,0.333333333,0.222222222,0,0.6,0.820512821,0.775862069,0.586206897,1,0.545454545,0.820512821,0.703125,0.586206897,1
9-DISTRITO FEDERAL-11-5437-B,DISTRITO FEDERAL,9,11,5437,1,B,0,0,0.333333333,0.313609467,0.307692308,0.307692308,0.714285714,1,0,0,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.222222222,0.555555556,0,0.111111111,0.48,0.769230769,0.689655172,0.620689655,1,0.436363636,0.769230769,0.625,0.620689655,1
9-DISTRITO FEDERAL-11-5437-C1,DISTRITO FEDERAL,9,11,5437,1,C,0,0,0.777777778,0.313609467,0.307692308,0.307692308,0.714285714,1,0,0,0,1,0,1,0,0.777777778,0.222222222,0,0.222222222,0.111111111,0.555555556,0.111111111,0,0.38,0.628205128,0.568965517,0.517241379,1,0.345454545,0.628205128,0.515625,0.517241379,1
9-DISTRITO FEDERAL-11-5438-B,DISTRITO FEDERAL,9,11,5438,1,B,0,1,0.555555556,0.234636872,0.324022346,0.201117318,0.714285714,1,0,0,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0,0.444444444,0.444444444,0,0.42,0.782051282,0.706896552,0.689655172,1,0.381818182,0.782051282,0.640625,0.689655172,1
9-DISTRITO FEDERAL-11-5438-C1,DISTRITO FEDERAL,9,11,5438,1,C,0,0,0.333333333,0.234636872,0.324022346,0.201117318,0.714285714,0,1,0,0,1,0,1,0,0.777777778,0.222222222,0,0.111111111,0,0.555555556,0.333333333,0,0.42,0.846153846,0.568965517,0.775862069,1,0.381818182,0.846153846,0.515625,0.775862069,1
9-DISTRITO FEDERAL-11-5439-B,DISTRITO FEDERAL,9,11,5439,1,B,0,1,0.444444444,0.443983402,0.456431535,0.219917012,0.714285714,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0.222222222,0.111111111,0.333333333,0.222222222,0.111111111,0.36,0.679487179,0.568965517,0.603448276,1,0.327272727,0.679487179,0.515625,0.603448276,1
9-DISTRITO FEDERAL-11-5439-C1,DISTRITO FEDERAL,9,11,5439,1,C,0,1,0.333333333,0.443983402,0.456431535,0.219917012,0.714285714,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0.222222222,0.111111111,0.333333333,0.333333333,0,0.4,0.782051282,0.672413793,0.706896552,1,0.363636364,0.782051282,0.609375,0.706896552,1
9-DISTRITO FEDERAL-11-5439-C2,DISTRITO FEDERAL,9,11,5439,2,C,0,1,0.111111111,0.443983402,0.456431535,0.219917012,0.714285714,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.333333333,0.333333333,0.111111111,0.222222222,0,0.58,0.743589744,0.74137931,0.5,1,0.527272727,0.743589744,0.671875,0.5,1
9-DISTRITO FEDERAL-11-5440-B,DISTRITO FEDERAL,9,11,5440,1,B,0,1,0,0.243654822,0.274111675,0.274111675,0.714285714,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.333333333,0.222222222,0.222222222,0.111111111,0.42,0.858974359,0.689655172,0.793103448,1,0.381818182,0.858974359,0.625,0.793103448,1
9-DISTRITO FEDERAL-11-5440-C1,DISTRITO FEDERAL,9,11,5440,1,C,0,1,0.222222222,0.243654822,0.274111675,0.274111675,0.714285714,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.222222222,0.222222222,0.333333333,0.111111111,0.38,0.717948718,0.689655172,0.637931034,1,0.345454545,0.717948718,0.625,0.637931034,1
9-DISTRITO FEDERAL-11-5440-C2,DISTRITO FEDERAL,9,11,5440,2,C,0,1,0.111111111,0.243654822,0.274111675,0.274111675,0.714285714,0,1,0,0,1,0,1,0,0.222222222,0.777777778,0,0,0.444444444,0.111111111,0.444444444,0,0.36,0.679487179,0.586206897,0.603448276,1,0.327272727,0.679487179,0.53125,0.603448276,1
9-DISTRITO FEDERAL-11-5441-B,DISTRITO FEDERAL,9,11,5441,1,B,0,1,0.444444444,0.259067358,0.321243523,0.321243523,0.857142857,1,0,0,0,1,0,1,0,0.666666667,0.333333333,0,0,0.333333333,0.444444444,0.222222222,0,0.38,0.717948718,0.586206897,0.637931034,1,0.345454545,0.717948718,0.53125,0.637931034,1
9-DISTRITO FEDERAL-11-5441-C1,DISTRITO FEDERAL,9,11,5441,1,C,0,1,0.888888889,0.259067358,0.321243523,0.321243523,0.857142857,1,0,0,0,1,0,1,0,0.777777778,0.222222222,0,0.111111111,0.111111111,0.666666667,0.111111111,0,0.4,0.602564103,0.586206897,0.465517241,1,0.363636364,0.602564103,0.53125,0.465517241,1
9-DISTRITO FEDERAL-11-5441-C2,DISTRITO FEDERAL,9,11,5441,2,C,0,0,0.555555556,0.259067358,0.321243523,0.321243523,0.857142857,1,0,0,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.333333333,0.333333333,0.222222222,0,0.52,0.871794872,0.75862069,0.724137931,1,0.472727273,0.871794872,0.6875,0.724137931,1
9-DISTRITO FEDERAL-11-5442-B,DISTRITO FEDERAL,9,11,5442,1,B,0,0,0.555555556,0.232,0.296,0.296,0.714285714,0,0,1,0,1,0,1,0,0.777777778,0.222222222,0,0,0.111111111,0.555555556,0.222222222,0.111111111,0.38,0.743589744,0.603448276,0.672413793,1,0.345454545,0.743589744,0.546875,0.672413793,1
9-DISTRITO FEDERAL-11-5443-B,DISTRITO FEDERAL,9,11,5443,1,B,0,0,0.333333333,0.307692308,0.230769231,0.230769231,0.857142857,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0,0.222222222,0.333333333,0.444444444,0,0.38,0.705128205,0.465517241,0.620689655,1,0.345454545,0.705128205,0.421875,0.620689655,1
9-DISTRITO FEDERAL-11-5443-C1,DISTRITO FEDERAL,9,11,5443,1,C,0,0,0.444444444,0.307692308,0.230769231,0.230769231,0.857142857,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.333333333,0,0.555555556,0,0.64,0.807692308,0.793103448,0.534482759,1,0.581818182,0.807692308,0.71875,0.534482759,1
9-DISTRITO FEDERAL-11-5444-C1,DISTRITO FEDERAL,9,11,5444,1,C,0,0,0.555555556,0.26344086,0.209677419,0.209677419,0.857142857,0,1,0,0,1,0,1,0,0.777777778,0.222222222,0,0.111111111,0.111111111,0.444444444,0.111111111,0.222222222,0.38,0.871794872,0.706896552,0.844827586,1,0.345454545,0.871794872,0.640625,0.844827586,1
9-DISTRITO FEDERAL-11-5445-B,DISTRITO FEDERAL,9,11,5445,1,B,0,0,1.222222222,0.241134752,0.29787234,0.29787234,0.857142857,1,0,0,0,1,0,1,0,0.555555556,0.444444444,0,0,0.222222222,0.777777778,0,0,0.4,0.730769231,0.672413793,0.637931034,1,0.363636364,0.730769231,0.609375,0.637931034,1
9-DISTRITO FEDERAL-11-5445-C1,DISTRITO FEDERAL,9,11,5445,1,C,0,0,0.222222222,0.241134752,0.29787234,0.29787234,0.857142857,1,0,0,0,1,0,1,0,0.777777778,0.222222222,0,0.111111111,0.222222222,0.444444444,0.222222222,0,0.38,0.782051282,0.706896552,0.724137931,1,0.345454545,0.782051282,0.640625,0.724137931,1
9-DISTRITO FEDERAL-11-5446-B,DISTRITO FEDERAL,9,11,5446,1,B,0,0,1.111111111,0.191489362,0.25,0.25,0.857142857,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0,0.555555556,0.333333333,0,0.38,0.641025641,0.603448276,0.534482759,1,0.345454545,0.641025641,0.546875,0.534482759,1
9-DISTRITO FEDERAL-11-5446-C1,DISTRITO FEDERAL,9,11,5446,1,C,0,0,0.222222222,0.191489362,0.25,0.25,0.857142857,0,1,0,0,1,0,1,0,0.333333333,0.666666667,0,0.222222222,0.222222222,0.444444444,0.111111111,0,0.38,0.884615385,0.75862069,0.862068966,1,0.345454545,0.884615385,0.6875,0.862068966,1
9-DISTRITO FEDERAL-11-5447-B,DISTRITO FEDERAL,9,11,5447,1,B,0,0,0.333333333,0.257918552,0.248868778,0.248868778,0.714285714,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0,0.222222222,0.333333333,0.444444444,0,0.46,0.717948718,0.603448276,0.568965517,1,0.418181818,0.717948718,0.546875,0.568965517,1
9-DISTRITO FEDERAL-11-5447-C1,DISTRITO FEDERAL,9,11,5447,1,C,0,0,0.888888889,0.257918552,0.248868778,0.248868778,0.714285714,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.111111111,0.111111111,0.666666667,0,0.38,0.679487179,0.517241379,0.586206897,1,0.345454545,0.679487179,0.46875,0.586206897,1
9-DISTRITO FEDERAL-11-5447-C2,DISTRITO FEDERAL,9,11,5447,2,C,0,0,0.333333333,0.257918552,0.248868778,0.248868778,0.714285714,0,1,0,0,1,0,1,0,0.777777778,0.222222222,0,0.111111111,0.111111111,0.444444444,0.333333333,0,0.36,0.782051282,0.620689655,0.74137931,1,0.327272727,0.782051282,0.5625,0.74137931,1
9-DISTRITO FEDERAL-11-5448-B,DISTRITO FEDERAL,9,11,5448,1,B,0,0,0.444444444,0.363636364,0.253246753,0.253246753,0.857142857,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.111111111,0.333333333,0.444444444,0,0.44,0.858974359,0.724137931,0.775862069,1,0.4,0.858974359,0.65625,0.775862069,1
9-DISTRITO FEDERAL-11-5448-C1,DISTRITO FEDERAL,9,11,5448,1,C,0,0,0.555555556,0.363636364,0.253246753,0.253246753,0.857142857,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.222222222,0.111111111,0.555555556,0.111111111,0,0.58,0.743589744,0.706896552,0.5,1,0.527272727,0.743589744,0.640625,0.5,1
9-DISTRITO FEDERAL-11-5449-B,DISTRITO FEDERAL,9,11,5449,1,B,0,1,0.333333333,0.300699301,0.272727273,0.272727273,0.857142857,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.333333333,0.444444444,0.111111111,0,0.36,0.717948718,0.706896552,0.655172414,1,0.327272727,0.717948718,0.640625,0.655172414,1
9-DISTRITO FEDERAL-11-5449-C1,DISTRITO FEDERAL,9,11,5449,1,C,0,0,0.666666667,0.300699301,0.272727273,0.272727273,0.857142857,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0,0.333333333,0.222222222,0.444444444,0,0.42,0.666666667,0.655172414,0.534482759,1,0.381818182,0.666666667,0.59375,0.534482759,1
9-DISTRITO FEDERAL-11-5450-B,DISTRITO FEDERAL,9,11,5450,1,B,0,1,0.777777778,0.205298013,0.291390728,0.291390728,0.714285714,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.333333333,0,0.555555556,0.111111111,0,0.38,0.846153846,0.672413793,0.810344828,1,0.345454545,0.846153846,0.609375,0.810344828,1
9-DISTRITO FEDERAL-11-5450-C1,DISTRITO FEDERAL,9,11,5450,1,C,0,1,0.666666667,0.205298013,0.291390728,0.291390728,0.714285714,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.222222222,0,0.555555556,0.222222222,0,0.4,0.884615385,0.689655172,0.844827586,1,0.363636364,0.884615385,0.625,0.844827586,1
9-DISTRITO FEDERAL-11-5451-B,DISTRITO FEDERAL,9,11,5451,1,B,0,1,0.555555556,0.2,0.255813953,0.251162791,0.714285714,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0,0,0.555555556,0.222222222,0.222222222,0.4,0.666666667,0.620689655,0.551724138,1,0.363636364,0.666666667,0.5625,0.551724138,1
9-DISTRITO FEDERAL-11-5451-C1,DISTRITO FEDERAL,9,11,5451,1,C,0,0,0.444444444,0.2,0.255813953,0.251162791,0.714285714,0,1,0,0,1,0,1,0,0.333333333,0.666666667,0,0.111111111,0,0.333333333,0.444444444,0.111111111,0.44,0.820512821,0.603448276,0.724137931,1,0.4,0.820512821,0.546875,0.724137931,1
9-DISTRITO FEDERAL-11-5452-B,DISTRITO FEDERAL,9,11,5452,1,B,0,0,0.222222222,0.226923077,0.230769231,0.230769231,0.714285714,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0,0.333333333,0.333333333,0.333333333,0,0.52,0.769230769,0.655172414,0.586206897,1,0.472727273,0.769230769,0.59375,0.586206897,1
9-DISTRITO FEDERAL-11-5452-C1,DISTRITO FEDERAL,9,11,5452,1,C,0,0,0.111111111,0.226923077,0.230769231,0.230769231,0.714285714,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.222222222,0.333333333,0.333333333,0,0.36,0.717948718,0.603448276,0.655172414,1,0.327272727,0.717948718,0.546875,0.655172414,1
9-DISTRITO FEDERAL-11-5452-C2,DISTRITO FEDERAL,9,11,5452,2,C,0,0,0.666666667,0.226923077,0.230769231,0.230769231,0.714285714,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.222222222,0.222222222,0.444444444,0,0.4,0.769230769,0.689655172,0.689655172,1,0.363636364,0.769230769,0.625,0.689655172,1
9-DISTRITO FEDERAL-11-5453-B,DISTRITO FEDERAL,9,11,5453,1,B,0,0,0.111111111,0.269430052,0.373056995,0.279792746,0.857142857,0,0,1,0,1,0,1,0,0.333333333,0.666666667,0,0.111111111,0.333333333,0.333333333,0.222222222,0,0.6,0.858974359,0.810344828,0.637931034,1,0.545454545,0.858974359,0.734375,0.637931034,1
9-DISTRITO FEDERAL-11-5453-C1,DISTRITO FEDERAL,9,11,5453,1,C,0,1,0.444444444,0.269430052,0.373056995,0.279792746,0.857142857,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.111111111,0.444444444,0.333333333,0,0.42,0.769230769,0.620689655,0.672413793,1,0.381818182,0.769230769,0.5625,0.672413793,1
9-DISTRITO FEDERAL-11-5453-C2,DISTRITO FEDERAL,9,11,5453,2,C,0,0,0.444444444,0.269430052,0.373056995,0.279792746,0.857142857,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.222222222,0.444444444,0.222222222,0,0.54,0.769230769,0.706896552,0.568965517,1,0.490909091,0.769230769,0.640625,0.568965517,1
9-DISTRITO FEDERAL-11-5454-B,DISTRITO FEDERAL,9,11,5454,1,B,0,0,0.333333333,0.168367347,0.418367347,0.306122449,0.857142857,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.111111111,0.444444444,0.333333333,0,0.4,0.871794872,0.603448276,0.827586207,1,0.363636364,0.871794872,0.546875,0.827586207,1
9-DISTRITO FEDERAL-11-5454-C1,DISTRITO FEDERAL,9,11,5454,1,C,0,0,0.333333333,0.168367347,0.418367347,0.306122449,0.857142857,0,0,1,0,1,0,1,0,0.777777778,0.222222222,0,0,0.444444444,0.333333333,0.222222222,0,0.38,0.705128205,0.551724138,0.620689655,1,0.345454545,0.705128205,0.5,0.620689655,1
9-DISTRITO FEDERAL-11-5454-C2,DISTRITO FEDERAL,9,11,5454,2,C,0,0,0.222222222,0.168367347,0.418367347,0.306122449,0.857142857,0,0,1,0,1,0,1,0,0.777777778,0.222222222,0,0,0.333333333,0.555555556,0.111111111,0,0.36,0.858974359,0.827586207,0.844827586,1,0.327272727,0.858974359,0.75,0.844827586,1
9-DISTRITO FEDERAL-11-5455-B,DISTRITO FEDERAL,9,11,5455,1,B,0,0,1,0.286764706,0.272058824,0.272058824,0.714285714,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0,0.333333333,0.555555556,0,0.52,0.897435897,0.75862069,0.75862069,1,0.472727273,0.897435897,0.6875,0.75862069,1
9-DISTRITO FEDERAL-11-5455-C1,DISTRITO FEDERAL,9,11,5455,1,C,0,0,0,0.286764706,0.272058824,0.272058824,0.714285714,1,0,0,0,1,0,1,0,0.777777778,0.222222222,0,0.111111111,0.222222222,0.333333333,0.333333333,0,0.42,0.743589744,0.672413793,0.637931034,1,0.381818182,0.743589744,0.609375,0.637931034,1
9-DISTRITO FEDERAL-11-5456-B,DISTRITO FEDERAL,9,11,5456,1,B,0,0,0.444444444,0.300492611,0.270935961,0.270935961,0.857142857,1,0,0,0,1,0,1,0,0.555555556,0.444444444,0,0,0.111111111,0.444444444,0.444444444,0,0.48,0.615384615,0.620689655,0.413793103,1,0.436363636,0.615384615,0.5625,0.413793103,1
9-DISTRITO FEDERAL-11-5456-C1,DISTRITO FEDERAL,9,11,5456,1,C,0,1,0.333333333,0.300492611,0.270935961,0.270935961,0.857142857,1,0,0,0,1,0,1,0,0.444444444,0.555555556,0,0.222222222,0.111111111,0.111111111,0.555555556,0,0.4,0.884615385,0.689655172,0.844827586,1,0.363636364,0.884615385,0.625,0.844827586,1
9-DISTRITO FEDERAL-11-5456-C2,DISTRITO FEDERAL,9,11,5456,2,C,0,1,0.111111111,0.300492611,0.270935961,0.270935961,0.857142857,1,0,0,0,1,0,1,0,0.333333333,0.666666667,0,0.222222222,0.111111111,0.333333333,0.333333333,0,0.48,0.884615385,0.793103448,0.775862069,1,0.436363636,0.884615385,0.71875,0.775862069,1
9-DISTRITO FEDERAL-11-5457-B,DISTRITO FEDERAL,9,11,5457,1,B,0,0,0.666666667,0.273684211,0.2,0.2,0.714285714,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0,0,0.666666667,0.333333333,0,0.36,0.782051282,0.620689655,0.74137931,1,0.327272727,0.782051282,0.5625,0.74137931,1
9-DISTRITO FEDERAL-11-5457-C1,DISTRITO FEDERAL,9,11,5457,1,C,0,1,0.333333333,0.273684211,0.2,0.2,0.714285714,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0,0.111111111,0.444444444,0.444444444,0,0.44,0.884615385,0.620689655,0.810344828,1,0.4,0.884615385,0.5625,0.810344828,1
9-DISTRITO FEDERAL-11-5458-B,DISTRITO FEDERAL,9,11,5458,1,B,0,0,0.333333333,0.364864865,0.27027027,0.27027027,0.857142857,1,0,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.111111111,0.444444444,0.333333333,0,0.4,0.756410256,0.74137931,0.672413793,1,0.363636364,0.756410256,0.671875,0.672413793,1
9-DISTRITO FEDERAL-11-5459-B,DISTRITO FEDERAL,9,11,5459,1,B,0,1,0.333333333,0.265432099,0.259259259,0.222222222,0.857142857,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.111111111,0.333333333,0.444444444,0,0.44,0.782051282,0.706896552,0.672413793,1,0.4,0.782051282,0.640625,0.672413793,1
9-DISTRITO FEDERAL-11-5459-C1,DISTRITO FEDERAL,9,11,5459,1,C,0,0,0.555555556,0.265432099,0.259259259,0.222222222,0.857142857,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0.222222222,0.111111111,0.222222222,0.444444444,0,0.44,0.871794872,0.706896552,0.793103448,1,0.4,0.871794872,0.640625,0.793103448,1
9-DISTRITO FEDERAL-11-5460-B,DISTRITO FEDERAL,9,11,5460,1,B,0,0,0.777777778,0.320512821,0.262820513,0.237179487,0.857142857,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0,0.333333333,0.444444444,0.222222222,0,0.38,0.858974359,0.655172414,0.827586207,1,0.345454545,0.858974359,0.59375,0.827586207,1
9-DISTRITO FEDERAL-11-5460-C1,DISTRITO FEDERAL,9,11,5460,1,C,0,1,0.888888889,0.320512821,0.262820513,0.237179487,0.857142857,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.333333333,0.111111111,0.444444444,0,0.38,0.858974359,0.74137931,0.827586207,1,0.345454545,0.858974359,0.671875,0.827586207,1
9-DISTRITO FEDERAL-11-5461-B,DISTRITO FEDERAL,9,11,5461,1,B,0,0,0.666666667,0.170886076,0.246835443,0.246835443,0.714285714,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0,0.222222222,0.333333333,0.333333333,0.111111111,0.56,0.756410256,0.689655172,0.534482759,1,0.509090909,0.756410256,0.625,0.534482759,1
9-DISTRITO FEDERAL-11-5461-C1,DISTRITO FEDERAL,9,11,5461,1,C,0,0,0.222222222,0.170886076,0.246835443,0.246835443,0.714285714,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.111111111,0.444444444,0.333333333,0,0.46,0.743589744,0.689655172,0.603448276,1,0.418181818,0.743589744,0.625,0.603448276,1
9-DISTRITO FEDERAL-11-5462-B,DISTRITO FEDERAL,9,11,5462,1,B,0,0,0.777777778,0.358108108,0.263513514,0.243243243,0.857142857,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0,0,0.444444444,0.555555556,0,0.4,0.897435897,0.775862069,0.862068966,1,0.363636364,0.897435897,0.703125,0.862068966,1
9-DISTRITO FEDERAL-11-5462-C1,DISTRITO FEDERAL,9,11,5462,1,C,0,0,0.777777778,0.358108108,0.263513514,0.243243243,0.857142857,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0,0.444444444,0.444444444,0,0.44,0.858974359,0.844827586,0.775862069,1,0.4,0.858974359,0.765625,0.775862069,1
9-DISTRITO FEDERAL-11-5463-C1,DISTRITO FEDERAL,9,11,5463,1,C,0,1,0.333333333,0.289156627,0.228915663,0.222891566,0.857142857,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0,0.111111111,0,0.888888889,0,0.42,0.794871795,0.655172414,0.706896552,1,0.381818182,0.794871795,0.59375,0.706896552,1
9-DISTRITO FEDERAL-11-5464-B,DISTRITO FEDERAL,9,11,5464,1,B,0,0,0.777777778,0.464480874,0.213114754,0.213114754,0.714285714,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0,0.111111111,0.555555556,0.333333333,0,0.38,0.653846154,0.482758621,0.551724138,1,0.345454545,0.653846154,0.4375,0.551724138,1
9-DISTRITO FEDERAL-11-5464-C1,DISTRITO FEDERAL,9,11,5464,1,C,0,1,0.222222222,0.464480874,0.213114754,0.213114754,0.714285714,0,1,0,0,1,0,1,0,0.333333333,0.666666667,0,0,0.111111111,0.333333333,0.555555556,0,0.4,0.858974359,0.74137931,0.810344828,1,0.363636364,0.858974359,0.671875,0.810344828,1
9-DISTRITO FEDERAL-11-5465-B,DISTRITO FEDERAL,9,11,5465,1,B,0,0,0.777777778,0.277777778,0.287878788,0.287878788,0.714285714,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0,0,0.555555556,0.444444444,0,0.38,0.807692308,0.672413793,0.75862069,1,0.345454545,0.807692308,0.609375,0.75862069,1
9-DISTRITO FEDERAL-11-5465-C2,DISTRITO FEDERAL,9,11,5465,2,C,0,0,0.333333333,0.277777778,0.287878788,0.287878788,0.714285714,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0,0.555555556,0.333333333,0,0.46,0.730769231,0.74137931,0.586206897,1,0.418181818,0.730769231,0.671875,0.586206897,1
9-DISTRITO FEDERAL-11-5466-B,DISTRITO FEDERAL,9,11,5466,1,B,0,0,0.444444444,0.382653061,0.183673469,0.183673469,0.857142857,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0,0.222222222,0.333333333,0.444444444,0,0.48,0.820512821,0.75862069,0.689655172,1,0.436363636,0.820512821,0.6875,0.689655172,1
